-98.046983, 33.6518869
-98.0472583, 33.6520183
-98.0475344, 33.6521496
-98.0478093, 33.6522813
-98.0480842, 33.6524126
-98.0483606, 33.6525443
-98.048635, 33.6526756
-98.0489097, 33.652807
-98.0491845, 33.6529387
-98.0494603, 33.65307
-98.0497356, 33.6532013
-98.0500104, 33.6533326
-98.0502862, 33.6534643
-98.050561, 33.6535956
-98.0508359, 33.6537273
-98.0511123, 33.6538587
-98.0513865, 33.6539897
-98.0516629, 33.654121
-98.0519378, 33.6542523
-98.052213, 33.654384
-98.0524878, 33.6545153
-98.0527636, 33.6546466
-98.0530384, 33.6547783
-98.0533143, 33.6549097
-98.0535887, 33.655041
-98.053864, 33.6551723
-98.0541392, 33.6553037
-98.0544151, 33.6554354
-98.0546904, 33.6555667
-98.0549653, 33.6556977
-98.0552406, 33.6558291
-98.0555164, 33.6559604
-98.0557916, 33.6560917
-98.0560674, 33.6562234
-98.0563427, 33.6563547
-98.0566186, 33.6564861
-98.0568929, 33.6566178
-98.0571682, 33.6567491
-98.057443, 33.6568804
-98.0577189, 33.6570117
-98.0579937, 33.6571431
-98.0582696, 33.6572744
-98.0585439, 33.6574057
-98.0588198, 33.6575371
-98.0590946, 33.6576684
-98.0593695, 33.6577997
-98.0596448, 33.6579311
-98.0599207, 33.6580624
-98.0601955, 33.6581937
-98.0604703, 33.658325

Set2

-98.0607456, 33.6584564
-98.0610204, 33.6585877
-98.0612952, 33.6587187
-98.0615701, 33.6588501
-98.061845, 33.6589814
-98.0621203, 33.6591127
-98.0623962, 33.6592441
-98.0626705, 33.6593754
-98.0629464, 33.6595067
-98.0632206, 33.6596381
-98.0634965, 33.6597694
-98.0637713, 33.6599007
-98.0640461, 33.6600321
-98.0643209, 33.6601634
-98.0645968, 33.6602947
-98.0648721, 33.6604261
-98.0651479, 33.6605574
-98.0654217, 33.6606887
-98.0656965, 33.6608201
-98.0659724, 33.6609514
-98.0662466, 33.6610827
-98.0665225, 33.6612141
-98.0667974, 33.6613454
-98.0670722, 33.6614767
-98.0673475, 33.6616081
-98.0676234, 33.6617394
-98.0678976, 33.6618707
-98.0681735, 33.6620021
-98.0684484, 33.6621334
-98.0687226, 33.6622647
-98.0689985, 33.6623961
-98.0692727, 33.6625274
-98.0695486, 33.6626587
-98.0698235, 33.6627901
-98.0700977, 33.6629214
-98.0703736, 33.6630527
-98.0706485, 33.6631841
-98.0709227, 33.6633154
-98.0711986, 33.6634467
-98.0714728, 33.6635781
-98.0717487, 33.6637094
-98.0720235, 33.6638407
-98.0722984, 33.6639721
-98.0725733, 33.6641034
-98.0728475, 33.6642347
-98.0731233, 33.6643661
-98.0733982, 33.6644974
-98.0736723, 33.6646287
-98.0739482, 33.6647601
-98.0742231, 33.6648914
-98.0744973, 33.6650227
-98.0747731, 33.6651541
-98.0750473, 33.6652854
-98.0753231, 33.6654167
-98.0755972, 33.6655481
-98.075873, 33.6656794
-98.0761471, 33.6658107
-98.0764229, 33.6659421
-98.0766971, 33.6660734
-98.076973, 33.6662047
-98.0772471, 33.6663361
-98.077522, 33.6664674
-98.0777972, 33.6665987
-98.078072, 33.6667301
-98.0783461, 33.6668614
-98.078621, 33.6669927
-98.0788959, 33.6671241
-98.0791701, 33.6672554
-98.079446, 33.6673867
-98.0797201, 33.6675181
-98.079996, 33.6676494
-98.0802709, 33.6677807
-98.0805451, 33.6679121
-98.080821, 33.6680434
-98.0810951, 33.6681747
-98.081371, 33.6683061
-98.0816451, 33.6684374
-98.081921, 33.6685687
-98.0821951, 33.6687001
-98.082471, 33.6688314
-98.0827459, 33.6689627
-98.0830201, 33.6690941
-98.083296, 33.6692254
-98.0835709, 33.6693567
-98.0838451, 33.6694881
-98.084121, 32.66666
-98.0843952, 32.6667914
-98.0846711, 32.6669227
-98.0849453, 32.6670541
-98.0852212, 32.6671854
-98.0854953, 32.6673167
-98.0857712, 32.6674481
-98.0860453, 32.6675794
-98.0863212, 32.6677107
-98.0865953, 32.6678421
-98.0868712, 32.6679734
-98.0871453, 32.6681047
-98.0874212, 32.6682361
-98.0876953, 32.6683674
-98.0879712, 32.6684987
-98.0882453, 32.6686301
-98.0885211, 32.6687614
-98.0887953, 32.6688927
-98.0890711, 32.6690241
-98.0893452, 32.6691554
-98.0896211, 32.6692867
-98.0898952, 32.6694181
-98.0901711, 32.6695494
-98.0904452, 32.6696807
-98.0907211, 32.6698121
-98.0909952, 32.6699434
-98.091271, 32.6700747
-98.0915451, 32.6702061
-98.091821, 32.6703374
-98.0920951, 32.6704687
-98.092371, 32.6706001
-98.0926451, 32.6707314
-98.092921, 32.6708627
-98.0931952, 32.6709941
-98.093471, 32.6711254
-98.0937452, 32.6712567
-98.094021, 32.6713881
-98.0942951, 32.6715194
-98.094571, 32.6716507
-98.0948451, 32.6717821
-98.095121, 32.6719134
-98.0953951, 32.6720447
-98.095671, 32.6721761
-98.0959451, 32.6723074
-98.096221, 32.6724387
-98.0964952, 32.6725701
-98.096771, 32.6727014
-98.0970452, 32.6728327
-98.0973211, 32.6729641
-98.0975952, 32.6730954
-98.0978711, 32.6732267
-98.0981452, 32.6733581
-98.098421, 32.6734894
-98.0986952, 32.6736207
-98.0989711, 32.6737521
-98.0992453, 32.6738834
-98.0995211, 32.6740147
-98.0997952, 32.6741461
-98.100071, 32.6742774
-98.1003452, 32.6744087
-98.100621, 32.6745401
-98.1008951, 32.6746714
-98.1011711, 32.6748027
-98.1014452, 32.6749341
-98.1017211, 32.6750654
-98.1019952, 32.6751967
-98.1022711, 32.6753281
-98.1025452, 32.6754594
-98.1028211, 32.6755907
-98.1030953, 32.6757221
-98.1033711, 32.6758534
-98.1036453, 32.6759847
-98.1039211, 32.6761161
-98.1041953, 32.6762474
-98.1044711, 32.6763787
-98.1047453, 32.6765101
-98.1050212, 32.6766414
-98.1052953, 32.6767727
-98.1055712, 32.6769041
-98.1058453, 32.6770354
-98.1061212, 32.6771667
-98.1063953, 32.6772981
-98.1066712, 32.6774294
-98.1069453, 32.6775607
-98.1072211, 32.6776921
-98.1074953, 32.6778234
-98.1077712, 32.6779547
-98.1080453, 32.6780861
-98.1083212, 32.6782174
-98.1085953, 32.6783487
-98.1088712, 32.6784801
-98.1091454, 32.6786114
-98.1094212, 32.6787427
-98.1096953, 32.6788741
-98.1099712, 32.6790054
-98.1102454, 32.6791367
-98.1105213, 32.6792681
-98.1107954, 32.6793994
-98.1110712, 32.6795307
-98.1113454, 32.6796621
-98.1116212, 32.6797934
-98.1118954, 32.6799247
-98.1121713, 32.6800561
-98.1124454, 32.6801874
-98.1127213, 32.6803187
-98.1129954, 32.6804501
-98.1132712, 32.6805814
-98.1135454, 32.6807127
-98.1138212, 32.6808441
-98.1140954, 32.6809754
-98.1143712, 32.6811067
-98.1146454, 32.6812381
-98.1149213, 32.6813694
-98.1151954, 32.6815007
-98.1154713, 32.6816321
-98.1157454, 32.6817634
-98.1160213, 32.6818947
-98.1162954, 32.6820261
-98.1165713, 32.6821574
-98.1168455, 32.6822887
-98.1171213, 32.6824201
-98.1173955, 32.6825514
-98.1176714, 32.6826827
-98.1179455, 32.6828141
-98.1182213, 32.6829454
-98.1184955, 32.6830767
-98.1187713, 32.6832081
-98.1190455, 32.6833394
-98.1193213, 32.6834707
-98.1195955, 32.6836021
-98.1198714, 32.6837334
-98.1201455, 32.6838647
-98.1204214, 32.6839961
-98.1206955, 32.6841274
-98.1209714, 32.6842587
-98.1212455, 32.6843901
-98.1215214, 32.6845214
-98.1217955, 32.6846527
-98.1220714, 32.6847841
-98.1223456, 32.6849154
-98.1226214, 32.6850467
-98.1228956, 32.6851781
-98.1231714, 32.6853094
-98.1234456, 32.6854407
-98.1237214, 32.6855721
-98.1239956, 32.6857034
-98.1242715, 32.6858347
-98.1245456, 32.6859661
-98.1248215, 32.6860974
-98.1250956, 32.6862287
-98.1253715, 32.6863601
-98.1256456, 32.6864914
-98.1259215, 32.6866227
-98.1261956, 32.6867541
-98.1264715, 32.6868854
-98.1267457, 32.6870167
-98.1270215, 32.6871481
-98.1272957, 32.6872794
-98.1275715, 32.6874107

Set3

-98.1278457, 32.6875421
-98.1281215, 32.6876734
-98.1283957, 32.6878047
-98.1286716, 32.6879361
-98.1289457, 32.6880674
-98.1292215, 32.6881987
-98.1294957, 32.6883301
-98.1297715, 32.6884614
-98.1300457, 32.6885927
-98.1303216, 32.6887241
-98.1305957, 32.6888554
-98.1308716, 32.6889867
-98.1311457, 32.6891181
-98.1314216, 32.6892494
-98.1316957, 32.6893807
-98.1319716, 32.6895121
-98.1322457, 32.6896434
-98.1325216, 32.6897747
-98.1327957, 32.6899061
-98.1330716, 32.6900374
-98.1333458, 32.6901687
-98.1336216, 32.6903001
-98.1338958, 32.6904314
-98.1341716, 32.6905627
-98.1344458, 32.6906941
-98.1347217, 32.6908254
-98.1349958, 32.6909567
-98.1352717, 32.6910881
-98.1355458, 32.6912194
-98.1358217, 32.6913507
-98.1360959, 32.6914821
-98.1363717, 32.6916134
-98.1366459, 32.6917447
-98.1369218, 32.6918761
-98.1371959, 32.6920074
-98.1374718, 32.6921387
-98.1377459, 32.6922701
-98.1380218, 32.6924014
-98.1382959, 32.6925327
